"Time","# Players","Told To Move","Games Played","Avg. Payoff","Energy Given","Births","Movements Made","No Space To Move","Energy Removed","Deaths"
"453","5000","0","1886","1.24","4286","0","341","313","2500","0"
"454","5000","0","1895","1.26","4291","1","328","313","2500","1"
"455","5000","0","1902","1.23","4242","0","336","315","2500","0"
"456","5000","0","1892","1.23","4244","1","329","315","2500","1"
"457","5000","0","1935","1.22","4354","3","340","316","2500","3"
"458","5000","0","1895","1.25","4339","1","371","317","2500","1"
"459","5000","0","1906","1.26","4412","2","342","317","2500","2"
"460","5000","0","1875","1.24","4290","2","372","318","2500","2"
"461","5000","0","1897","1.26","4416","2","340","318","2500","2"
"462","5000","0","1876","1.22","4251","4","315","318","2500","4"
"463","5000","0","1893","1.24","4324","4","330","320","2500","4"
"464","5000","0","1905","1.26","4359","2","330","322","2500","2"
"465","5000","0","1890","1.23","4288","2","337","322","2500","2"
"466","5000","0","1897","1.24","4214","3","354","322","2500","3"
"467","5000","0","1903","1.23","4210","3","317","322","2500","3"
"468","5000","0","1886","1.24","4212","4","344","323","2500","4"
"469","5000","0","1887","1.26","4257","2","342","323","2500","2"
"470","5000","0","1883","1.27","4293","1","322","323","2500","1"
"471","5000","0","1906","1.23","4226","2","299","324","2500","2"
"472","5000","0","1882","1.25","4283","5","343","324","2500","5"
"473","5000","0","1898","1.22","4216","2","315","325","2500","2"
"474","5000","0","1917","1.24","4331","3","332","326","2500","3"
"475","5000","0","1889","1.25","4293","1","328","326","2500","1"
"476","5000","0","1883","1.24","4267","4","353","326","2500","4"
"477","5000","0","1909","1.23","4217","6","290","326","2500","6"
"478","5000","0","1908","1.27","4423","3","337","326","2500","3"
"479","5000","0","1892","1.24","4248","1","294","326","2500","1"
"480","5000","0","1899","1.22","4209","3","349","326","2500","3"
"481","5000","0","1893","1.26","4332","5","338","326","2500","5"
"482","5000","0","1918","1.23","4322","1","355","326","2500","1"
"483","5000","0","1907","1.25","4348","4","341","327","2500","4"
"484","5000","0","1935","1.23","4312","3","304","327","2500","3"
"485","5000","0","1872","1.2","4158","3","338","327","2500","3"
"486","5000","0","1881","1.21","4112","0","346","327","2500","0"
"487","5000","0","1901","1.24","4342","2","333","327","2500","2"
"488","5000","0","1915","1.22","4195","7","312","328","2500","7"
"489","5000","0","1910","1.22","4260","2","320","328","2500","2"
"490","5000","0","1903","1.23","4227","7","312","329","2500","7"
"491","5000","0","1907","1.24","4325","2","315","330","2500","2"
"492","5000","0","1925","1.24","4286","3","306","332","2500","3"
"493","5000","0","1914","1.22","4272","3","331","332","2500","3"
"494","5000","0","1902","1.23","4279","2","335","333","2500","2"
"495","5000","0","1883","1.22","4234","1","331","333","2500","1"
"496","5000","0","1888","1.24","4277","6","322","334","2500","6"
"497","5000","0","1890","1.19","4164","2","332","334","2500","2"
"498","5000","0","1897","1.25","4292","6","319","334","2500","6"
"499","5000","0","1902","1.21","4181","1","337","335","2500","1"
"500","5000","0","1887","1.22","4199","3","309","335","2500","3"
"501","5000","0","1906","1.23","4262","2","275","335","2500","2"
"502","5000","0","1896","1.24","4190","2","332","335","2500","2"
"503","5000","0","1883","1.27","4318","0","346","335","2500","0"
"504","5000","0","1909","1.25","4326","2","329","335","2500","2"
"505","5000","0","1880","1.19","4047","1","326","336","2500","1"
"506","5000","0","1893","1.23","4292","2","345","336","2500","2"
"507","5000","0","1907","1.26","4356","2","351","337","2500","2"
"508","5000","0","1883","1.19","4086","7","311","338","2500","7"
"509","5000","0","1915","1.23","4291","3","315","338","2500","3"
"510","5000","0","1900","1.23","4311","5","315","338","2500","5"
"511","5000","0","1899","1.2","4189","3","314","339","2500","3"
"512","5000","0","1896","1.25","4345","7","324","339","2500","7"
"513","5000","0","1918","1.25","4339","3","314","339","2500","3"
"514","5000","0","1905","1.27","4298","1","321","339","2500","1"
"515","5000","0","1899","1.24","4268","5","331","339","2500","5"
"516","5000","0","1872","1.2","4139","0","322","339","2500","0"
"517","5000","0","1904","1.23","4301","4","347","339","2500","4"
"518","5000","0","1901","1.23","4234","6","312","340","2500","6"
"519","5000","0","1900","1.24","4240","4","347","340","2500","4"
"520","5000","0","1896","1.18","4102","2","350","340","2500","2"
"521","5000","0","1898","1.21","4181","3","347","340","2500","3"
"522","5000","0","1906","1.22","4201","3","324","340","2500","3"
"523","5000","0","1901","1.24","4359","1","324","340","2500","1"
"524","5000","0","1895","1.21","4130","3","334","342","2500","3"
"525","5000","0","1890","1.22","4166","0","323","343","2500","0"
"526","5000","0","1896","1.22","4184","5","314","343","2500","5"
"527","5000","0","1903","1.22","4289","5","351","343","2500","5"
"528","5000","0","1906","1.28","4448","6","323","343","2500","6"
"529","5000","0","1923","1.23","4298","4","332","343","2500","4"
"530","5000","0","1916","1.24","4285","4","310","343","2500","4"
"531","5000","0","1926","1.19","4189","0","316","343","2500","0"
"532","5000","0","1899","1.23","4275","3","333","345","2500","3"
"533","5000","0","1900","1.25","4281","2","326","346","2500","2"
"534","5000","0","1891","1.22","4236","3","308","347","2500","3"
"535","5000","0","1894","1.21","4225","1","333","347","2500","1"
"536","5000","0","1874","1.21","4200","0","331","347","2500","0"
"537","5000","0","1915","1.27","4395","4","352","348","2500","4"
"538","5000","0","1898","1.23","4212","4","332","348","2500","4"
"539","5000","0","1881","1.2","4108","3","328","348","2500","3"
"540","5000","0","1912","1.21","4215","2","306","348","2500","2"
"541","5000","0","1881","1.22","4190","1","331","348","2500","1"
"542","5000","0","1885","1.24","4239","2","344","349","2500","2"
"543","5000","0","1921","1.19","4245","1","306","349","2500","1"
"544","5000","0","1891","1.21","4232","3","342","349","2500","3"
"545","5000","0","1896","1.23","4198","2","321","349","2500","2"
"546","5000","0","1891","1.23","4156","3","351","349","2500","3"
"547","5000","0","1898","1.24","4282","3","331","349","2500","3"
"548","5000","0","1911","1.22","4203","6","333","349","2500","6"
"549","5000","0","1886","1.19","4102","0","326","350","2500","0"
"550","5000","0","1890","1.21","4252","2","335","350","2500","2"
"551","5000","0","1914","1.21","4167","2","324","353","2500","2"
"552","5000","0","1896","1.24","4267","3","335","353","2500","3"
"553","5000","0","1906","1.24","4248","2","335","353","2500","2"
"554","5000","0","1904","1.21","4138","1","328","354","2500","1"
"555","5000","0","1903","1.2","4164","3","310","354","2500","3"
"556","5000","0","1903","1.22","4208","8","323","354","2500","8"
"557","5000","0","1876","1.27","4269","2","354","355","2500","2"
"558","5000","0","1889","1.25","4306","3","323","356","2500","3"
"559","5000","0","1919","1.25","4353","6","336","357","2500","6"
"560","5000","0","1920","1.25","4264","8","341","357","2500","8"
"561","5000","0","1899","1.22","4186","3","344","358","2500","3"
"562","5000","0","1898","1.22","4167","5","334","359","2500","5"
"563","5000","0","1925","1.22","4229","1","336","359","2500","1"
"564","5000","0","1906","1.23","4231","4","367","360","2500","4"
"565","5000","0","1899","1.23","4208","1","330","360","2500","1"
"566","5000","0","1890","1.22","4129","7","373","360","2500","7"
"567","5000","0","1886","1.22","4214","2","336","361","2500","2"
"568","5000","0","1904","1.2","4124","3","342","361","2500","3"
"569","5000","0","1901","1.2","4112","5","315","361","2500","5"
"570","5000","0","1874","1.2","4112","7","338","362","2500","7"
"571","5000","0","1885","1.25","4203","0","329","362","2500","0"
"572","5000","0","1875","1.23","4227","3","311","362","2500","3"
"573","5000","0","1909","1.23","4200","3","319","363","2500","3"
"574","5000","0","1905","1.19","4096","2","329","365","2500","2"
"575","5000","0","1921","1.23","4236","4","329","366","2500","4"
"576","5000","0","1918","1.22","4187","1","332","366","2500","1"
"577","5000","0","1911","1.21","4178","4","325","366","2500","4"
"578","5000","0","1865","1.19","4105","6","306","366","2500","6"
"579","5000","0","1929","1.21","4204","4","308","368","2500","4"
"580","5000","0","1916","1.24","4310","1","344","370","2500","1"
"581","5000","0","1899","1.23","4250","2","337","372","2500","2"
"582","5000","0","1902","1.26","4295","4","347","373","2500","4"
"583","5000","0","1901","1.22","4184","1","297","373","2500","1"
"584","5000","0","1903","1.17","4070","3","324","373","2500","3"
"585","5000","0","1913","1.23","4269","3","308","374","2500","3"
"586","5000","0","1916","1.24","4355","1","333","374","2500","1"
"587","5000","0","1900","1.23","4252","1","321","375","2500","1"
"588","5000","0","1911","1.2","4166","3","327","375","2500","3"
"589","5000","0","1895","1.23","4191","4","362","377","2500","4"
"590","5000","0","1901","1.21","4184","5","339","378","2500","5"
"591","5000","0","1907","1.18","4097","3","331","378","2500","3"
"592","5000","0","1902","1.2","4173","2","310","378","2500","2"
"593","5000","0","1886","1.2","4150","1","331","379","2500","1"
"594","5000","0","1891","1.2","4104","3","365","380","2500","3"
"595","5000","0","1903","1.23","4280","4","353","380","2500","4"
"596","5000","0","1891","1.19","4184","1","325","382","2500","1"
"597","5000","0","1910","1.22","4211","1","323","383","2500","1"
"598","5000","0","1876","1.23","4176","3","333","383","2500","3"
"599","5000","0","1900","1.18","4051","2","317","384","2500","2"
"600","5000","0","1911","1.22","4232","5","319","384","2500","5"
"601","5000","0","1906","1.25","4305","3","342","384","2500","3"
"602","5000","0","1878","1.24","4214","1","333","384","2500","1"
"603","5000","0","1922","1.23","4296","3","329","384","2500","3"
"604","5000","0","1913","1.21","4190","2","350","385","2500","2"
"605","5000","0","1884","1.23","4175","2","338","386","2500","2"
"606","5000","0","1917","1.24","4337","4","329","386","2500","4"
"607","5000","0","1889","1.22","4255","1","340","386","2500","1"
"608","5000","0","1902","1.24","4325","3","316","386","2500","3"
"609","5000","0","1898","1.27","4314","3","323","386","2500","3"
"610","5000","0","1899","1.21","4118","5","315","388","2500","5"
"611","5000","0","1910","1.24","4283","1","359","388","2500","1"
"612","5000","0","1897","1.21","4189","2","315","389","2500","2"
"613","5000","0","1898","1.26","4310","1","319","390","2500","1"
"614","5000","0","1909","1.2","4224","5","326","392","2500","5"
"615","5000","0","1909","1.22","4178","1","338","394","2500","1"
"616","5000","0","1900","1.21","4211","1","322","396","2500","1"
"617","5000","0","1911","1.22","4204","0","308","397","2500","0"
"618","5000","0","1925","1.21","4209","5","321","397","2500","5"
"619","5000","0","1913","1.18","4113","2","319","397","2500","2"
"620","5000","0","1916","1.18","4117","5","311","398","2500","5"
"621","5000","0","1897","1.2","4168","2","311","398","2500","2"
"622","5000","0","1891","1.21","4153","4","327","398","2500","4"
"623","5000","0","1898","1.2","4154","3","353","398","2500","3"
"624","5000","0","1897","1.18","4104","4","334","398","2500","4"
"625","5000","0","1890","1.19","4161","2","362","399","2500","2"
"626","5000","0","1900","1.19","4122","8","341","399","2500","8"
"627","5000","0","1891","1.21","4298","2","306","399","2500","2"
"628","5000","0","1896","1.18","4080","3","339","400","2500","3"
"629","5000","0","1892","1.19","4130","3","319","400","2500","3"
"630","5000","0","1891","1.28","4355","4","331","400","2500","4"
"631","5000","0","1883","1.21","4234","3","333","401","2500","3"
"632","5000","0","1900","1.21","4203","6","344","402","2500","6"
"633","5000","0","1879","1.2","4150","1","322","403","2500","1"
"634","5000","0","1890","1.22","4206","4","330","403","2500","4"
"635","5000","0","1880","1.19","4029","0","326","404","2500","0"
"636","5000","0","1901","1.23","4222","2","321","404","2500","2"
"637","5000","0","1880","1.18","4073","3","327","404","2500","3"
"638","5000","0","1902","1.21","4144","2","346","405","2500","2"
"639","5000","0","1909","1.21","4134","0","346","406","2500","0"
"640","5000","0","1880","1.21","4179","3","333","406","2500","3"
"641","5000","0","1908","1.22","4204","2","328","407","2500","2"
"642","5000","0","1896","1.21","4197","3","348","407","2500","3"
"643","5000","0","1913","1.24","4261","0","308","407","2500","0"
"644","5000","0","1906","1.23","4213","6","313","407","2500","6"
"645","5000","0","1908","1.24","4287","5","322","408","2500","5"
"646","5000","0","1920","1.19","4219","4","330","408","2500","4"
"647","5000","0","1904","1.21","4167","4","346","408","2500","4"
"648","5000","0","1889","1.22","4154","0","359","408","2500","0"
"649","5000","0","1890","1.21","4174","3","308","409","2500","3"
"650","5000","0","1900","1.22","4266","2","321","409","2500","2"
"651","5000","0","1893","1.22","4209","3","336","410","2500","3"
"652","5000","0","1909","1.19","4176","3","336","411","2500","3"
"653","5000","0","1881","1.24","4195","2","290","413","2500","2"
"654","5000","0","1893","1.26","4331","2","333","415","2500","2"
"655","5000","0","1908","1.2","4206","6","311","415","2500","6"
"656","5000","0","1900","1.23","4219","1","359","415","2500","1"
"657","5000","0","1909","1.24","4271","3","285","416","2500","3"
"658","5000","0","1891","1.21","4122","1","322","416","2500","1"
"659","5000","0","1897","1.23","4204","3","335","416","2500","3"
"660","5000","0","1878","1.23","4191","5","302","417","2500","5"
"661","5000","0","1902","1.16","4057","3","299","417","2500","3"
"662","5000","0","1918","1.21","4232","3","325","417","2500","3"
"663","5000","0","1881","1.22","4217","2","340","417","2500","2"
"664","5000","0","1911","1.21","4262","3","339","418","2500","3"
"665","5000","0","1898","1.18","4069","1","347","420","2500","1"
"666","5000","0","1902","1.19","4162","6","329","420","2500","6"
"667","5000","0","1893","1.2","4196","2","340","420","2500","2"
"668","5000","0","1890","1.23","4239","5","355","420","2500","5"
"669","5000","0","1906","1.18","4172","2","349","420","2500","2"
"670","5000","0","1898","1.22","4301","5","358","421","2500","5"
"671","5000","0","1896","1.2","4087","1","327","421","2500","1"
"672","5000","0","1895","1.16","3995","4","327","421","2500","4"
"673","5000","0","1895","1.2","4117","3","312","422","2500","3"
"674","5000","0","1901","1.24","4258","1","331","422","2500","1"
"675","5000","0","1887","1.18","4116","4","355","422","2500","4"
"676","5000","0","1868","1.23","4185","1","347","422","2500","1"
"677","5000","0","1910","1.2","4118","3","340","422","2500","3"
"678","5000","0","1893","1.22","4185","3","359","423","2500","3"
"679","5000","0","1868","1.19","4055","1","314","423","2500","1"
"680","5000","0","1912","1.18","4108","6","347","424","2500","6"
"681","5000","0","1895","1.2","4202","0","342","425","2500","0"
"682","5000","0","1894","1.26","4277","2","359","425","2500","2"
"683","5000","0","1897","1.19","4095","1","332","425","2500","1"
"684","5000","0","1900","1.22","4209","4","309","425","2500","4"
"685","5000","0","1890","1.24","4220","1","348","425","2500","1"
"686","5000","0","1916","1.2","4169","1","350","425","2500","1"
"687","5000","0","1874","1.25","4196","1","320","425","2500","1"
"688","5000","0","1900","1.21","4169","4","308","425","2500","4"
"689","5000","0","1888","1.21","4164","3","336","425","2500","3"
"690","5000","0","1892","1.23","4183","3","305","425","2500","3"
"691","5000","0","1884","1.23","4200","1","336","426","2500","1"
"692","5000","0","1922","1.19","4164","2","337","426","2500","2"
"693","5000","0","1891","1.22","4194","1","325","426","2500","1"
"694","5000","0","1921","1.2","4218","2","333","426","2500","2"
"695","5000","0","1897","1.23","4234","1","295","426","2500","1"
"696","5000","0","1924","1.22","4327","4","343","426","2500","4"
"697","5000","0","1891","1.19","4119","5","324","426","2500","5"
"698","5000","0","1892","1.23","4241","4","354","427","2500","4"
"699","5000","0","1910","1.26","4284","5","335","427","2500","5"
"700","5000","0","1905","1.2","4142","4","308","427","2500","4"
"701","5000","0","1928","1.21","4263","3","332","427","2500","3"
"702","5000","0","1909","1.24","4327","5","312","428","2500","5"
"703","5000","0","1880","1.23","4241","4","350","429","2500","4"
"704","5000","0","1910","1.21","4168","3","324","429","2500","3"
"705","5000","0","1943","1.21","4339","1","334","429","2500","1"
"706","5000","0","1909","1.21","4230","2","328","431","2500","2"
"707","5000","0","1905","1.2","4197","2","320","431","2500","2"
"708","5000","0","1913","1.2","4147","7","291","431","2500","7"
"709","5000","0","1928","1.22","4269","3","312","431","2500","3"
"710","5000","0","1891","1.2","4138","7","322","431","2500","7"
"711","5000","0","1901","1.2","4105","2","314","435","2500","2"
"712","5000","0","1915","1.19","4115","5","331","435","2500","5"
"713","5000","0","1887","1.21","4137","1","308","435","2500","1"
"714","5000","0","1888","1.21","4108","0","316","437","2500","0"
"715","5000","0","1887","1.23","4231","0","311","437","2500","0"
"716","5000","0","1895","1.26","4319","2","346","437","2500","2"
"717","5000","0","1896","1.21","4129","1","327","438","2500","1"
"718","5000","0","1872","1.21","4123","3","329","439","2500","3"
"719","5000","0","1893","1.24","4230","4","328","439","2500","4"
"720","5000","0","1903","1.23","4202","3","310","440","2500","3"
"721","5000","0","1905","1.17","4142","5","328","440","2500","5"
"722","5000","0","1891","1.25","4284","2","334","440","2500","2"
"723","5000","0","1908","1.18","4094","4","334","441","2500","4"
"724","5000","0","1891","1.2","4135","4","354","441","2500","4"
"725","5000","0","1916","1.21","4235","0","334","442","2500","0"
"726","5000","0","1910","1.23","4225","4","341","444","2500","4"
"727","5000","0","1927","1.18","4183","1","349","444","2500","1"
"728","5000","0","1889","1.24","4268","6","304","445","2500","6"
"729","5000","0","1915","1.23","4238","2","295","445","2500","2"
"730","5000","0","1896","1.24","4243","8","328","445","2500","8"
"731","5000","0","1920","1.23","4258","3","320","447","2500","3"
"732","5000","0","1886","1.2","4069","3","325","447","2500","3"
"733","5000","0","1926","1.2","4194","3","330","447","2500","3"
"734","5000","0","1922","1.21","4255","3","346","447","2500","3"
"735","5000","0","1894","1.19","4105","2","320","447","2500","2"
"736","5000","0","1891","1.21","4133","1","337","448","2500","1"
"737","5000","0","1900","1.23","4156","1","355","450","2500","1"
"738","5000","0","1904","1.19","4120","2","346","450","2500","2"
"739","5000","0","1912","1.2","4209","4","319","450","2500","4"
"740","5000","0","1911","1.22","4155","3","305","451","2500","3"
"741","5000","0","1915","1.2","4176","1","311","451","2500","1"
"742","5000","0","1890","1.22","4126","2","306","452","2500","2"
"743","5000","0","1924","1.2","4224","2","300","452","2500","2"
"744","5000","0","1891","1.22","4233","2","326","453","2500","2"
"745","5000","0","1929","1.22","4225","4","318","455","2500","4"
"746","5000","0","1916","1.2","4182","0","302","455","2500","0"
"747","5000","0","1912","1.18","4153","4","326","455","2500","4"
"748","5000","0","1920","1.2","4164","3","274","456","2500","3"
"749","5000","0","1918","1.21","4220","2","337","456","2500","2"
"750","5000","0","1889","1.2","4055","3","318","458","2500","3"
"751","5000","0","1896","1.22","4246","0","326","459","2500","0"
"752","5000","0","1913","1.24","4252","2","328","459","2500","2"
"753","5000","0","1911","1.22","4222","3","321","460","2500","3"
"754","5000","0","1909","1.24","4303","5","352","460","2500","5"
"755","5000","0","1904","1.2","4176","5","368","460","2500","5"
"756","5000","0","1901","1.2","4214","3","319","460","2500","3"
"757","5000","0","1903","1.19","4132","1","302","460","2500","1"
"758","5000","0","1919","1.22","4249","8","329","461","2500","8"
"759","5000","0","1908","1.21","4247","2","326","461","2500","2"
"760","5000","0","1923","1.22","4292","2","290","461","2500","2"
"761","5000","0","1883","1.19","4145","3","314","461","2500","3"
"762","5000","0","1898","1.23","4186","0","335","461","2500","0"
"763","5000","0","1893","1.21","4129","3","336","461","2500","3"
"764","5000","0","1907","1.22","4251","2","351","462","2500","2"
"765","5000","0","1888","1.23","4208","3","351","462","2500","3"
"766","5000","0","1913","1.18","4146","1","341","463","2500","1"
"767","5000","0","1897","1.22","4155","5","319","464","2500","5"
"768","5000","0","1886","1.22","4180","3","333","464","2500","3"
"769","5000","0","1886","1.25","4215","2","315","464","2500","2"
"770","5000","0","1884","1.23","4173","1","322","464","2500","1"
"771","5000","0","1884","1.21","4100","1","325","465","2500","1"
"772","5000","0","1881","1.21","4116","2","370","465","2500","2"
"773","5000","0","1886","1.21","4204","2","307","465","2500","2"
"774","5000","0","1892","1.22","4180","5","333","466","2500","5"
"775","5000","0","1902","1.19","4118","2","320","466","2500","2"
"776","5000","0","1915","1.18","4077","3","327","466","2500","3"
"777","5000","0","1915","1.25","4311","0","310","467","2500","0"
"778","5000","0","1903","1.19","4140","3","319","468","2500","3"
"779","5000","0","1888","1.2","4072","0","333","469","2500","0"
"780","5000","0","1907","1.19","4134","7","306","469","2500","7"
"781","5000","0","1871","1.18","4009","3","344","470","2500","3"
"782","5000","0","1902","1.23","4240","3","332","470","2500","3"
"783","5000","0","1903","1.21","4221","3","299","472","2500","3"
"784","5000","0","1908","1.19","4135","1","339","473","2500","1"
"785","5000","0","1906","1.19","4202","5","348","475","2500","5"
"786","5000","0","1903","1.23","4159","2","319","475","2500","2"
"787","5000","0","1917","1.2","4172","2","306","476","2500","2"
"788","5000","0","1890","1.22","4139","1","315","477","2500","1"
"789","5000","0","1918","1.18","4240","2","313","477","2500","2"
"790","5000","0","1899","1.23","4204","5","288","477","2500","5"
"791","5000","0","1902","1.19","4201","3","330","477","2500","3"
"792","5000","0","1912","1.23","4254","2","304","477","2500","2"
"793","5000","0","1900","1.23","4157","2","290","477","2500","2"
"794","5000","0","1885","1.22","4174","1","311","477","2500","1"
"795","5000","0","1913","1.21","4182","2","354","478","2500","2"
"796","5000","0","1912","1.23","4277","5","309","479","2500","5"
"797","5000","0","1895","1.23","4238","3","313","479","2500","3"
"798","5000","0","1875","1.22","4237","5","359","479","2500","5"
"799","5000","0","1912","1.21","4201","4","343","479","2500","4"
"800","5000","0","1887","1.21","4155","5","311","480","2500","5"
"801","5000","0","1902","1.22","4151","3","335","480","2500","3"
"802","5000","0","1916","1.2","4122","3","306","480","2500","3"
"803","5000","0","1932","1.15","4073","0","300","480","2500","0"
"804","5000","0","1909","1.2","4127","4","305","480","2500","4"
"805","5000","0","1914","1.18","4123","1","303","482","2500","1"
"806","5000","0","1917","1.23","4338","4","327","483","2500","4"
"807","5000","0","1922","1.22","4289","3","322","485","2500","3"
"808","5000","0","1932","1.22","4199","3","348","488","2500","3"
"809","5000","0","1906","1.2","4158","1","332","489","2500","1"
"810","5000","0","1900","1.23","4195","4","344","490","2500","4"
"811","5000","0","1905","1.19","4164","1","330","491","2500","1"
"812","5000","0","1894","1.2","4059","3","344","491","2500","3"
"813","5000","0","1920","1.22","4241","2","320","491","2500","2"
"814","5000","0","1886","1.22","4172","2","332","492","2500","2"
"815","5000","0","1891","1.22","4246","1","323","494","2500","1"
"816","5000","0","1893","1.24","4224","5","303","496","2500","5"
"817","5000","0","1902","1.25","4306","2","313","498","2500","2"
"818","5000","0","1892","1.21","4152","4","295","499","2500","4"
"819","5000","0","1903","1.26","4321","3","320","500","2500","3"
"820","5000","0","1916","1.22","4337","3","327","500","2500","3"
"821","5000","0","1907","1.16","4025","4","315","501","2500","4"
"822","5000","0","1894","1.25","4272","0","341","501","2500","0"
"823","5000","0","1932","1.23","4214","3","314","503","2500","3"
"824","5000","0","1881","1.2","4169","3","306","503","2500","3"
"825","5000","0","1906","1.2","4185","2","322","503","2500","2"
"826","5000","0","1894","1.24","4202","4","326","503","2500","4"
"827","5000","0","1901","1.22","4199","0","320","503","2500","0"
"828","5000","0","1905","1.21","4218","2","310","503","2500","2"
"829","5000","0","1887","1.24","4214","1","310","503","2500","1"
"830","5000","0","1890","1.22","4200","3","319","503","2500","3"
"831","5000","0","1918","1.19","4167","3","339","503","2500","3"
"832","5000","0","1913","1.24","4294","1","350","503","2500","1"
"833","5000","0","1886","1.21","4206","1","328","504","2500","1"
"834","5000","0","1909","1.22","4237","2","323","504","2500","2"
"835","5000","0","1896","1.21","4241","2","332","504","2500","2"
"836","5000","0","1914","1.2","4247","4","325","504","2500","4"
"837","5000","0","1891","1.23","4233","3","307","505","2500","3"
"838","5000","0","1885","1.18","4114","4","315","506","2500","4"
"839","5000","0","1901","1.21","4140","3","324","506","2500","3"
"840","5000","0","1908","1.21","4147","2","332","507","2500","2"
"841","5000","0","1907","1.2","4140","5","328","509","2500","5"
"842","5000","0","1888","1.18","4088","4","309","510","2500","4"
"843","5000","0","1894","1.22","4228","1","332","510","2500","1"
"844","5000","0","1904","1.21","4214","2","317","510","2500","2"
"845","5000","0","1900","1.21","4214","2","342","512","2500","2"
"846","5000","0","1896","1.21","4276","3","337","512","2500","3"
"847","5000","0","1927","1.2","4231","0","330","512","2500","0"
"848","5000","0","1897","1.25","4339","2","344","513","2500","2"
"849","5000","0","1900","1.21","4216","3","334","513","2500","3"
"850","5000","0","1883","1.21","4153","6","333","514","2500","6"
"851","5000","0","1902","1.23","4275","5","345","515","2500","5"
"852","5000","0","1883","1.22","4192","3","338","516","2500","3"
"853","5000","0","1904","1.22","4191","2","311","516","2500","2"
"854","5000","0","1898","1.18","4155","3","311","518","2500","3"
"855","5000","0","1919","1.17","4124","4","319","519","2500","4"
"856","5000","0","1887","1.22","4201","6","357","521","2500","6"
"857","5000","0","1859","1.21","4121","5","333","522","2500","5"
"858","5000","0","1883","1.19","4079","1","326","522","2500","1"
"859","5000","0","1892","1.19","4113","3","319","522","2500","3"
"860","5000","0","1928","1.19","4124","7","300","522","2500","7"
"861","5000","0","1895","1.2","4204","2","330","522","2500","2"
"862","5000","0","1881","1.22","4220","5","333","522","2500","5"
"863","5000","0","1893","1.21","4167","3","300","522","2500","3"
"864","5000","0","1880","1.21","4222","4","307","523","2500","4"
"865","5000","0","1905","1.23","4232","2","319","524","2500","2"
"866","5000","0","1894","1.19","4137","1","329","525","2500","1"
"867","5000","0","1890","1.2","4155","3","330","526","2500","3"
"868","5000","0","1882","1.23","4232","4","312","529","2500","4"
"869","5000","0","1903","1.23","4228","3","314","529","2500","3"
"870","5000","0","1907","1.17","4195","3","292","529","2500","3"
"871","5000","0","1906","1.22","4250","3","323","529","2500","3"
"872","5000","0","1898","1.21","4215","7","331","530","2500","7"
"873","5000","0","1904","1.23","4259","4","321","530","2500","4"
"874","5000","0","1911","1.25","4288","3","333","531","2500","3"
"875","5000","0","1899","1.23","4304","2","302","531","2500","2"
"876","5000","0","1910","1.29","4408","3","309","532","2500","3"
"877","5000","0","1899","1.21","4201","2","284","534","2500","2"
"878","5000","0","1882","1.23","4142","2","307","535","2500","2"
"879","5000","0","1893","1.21","4191","2","308","536","2500","2"
"880","5000","0","1917","1.22","4196","3","305","536","2500","3"
"881","5000","0","1909","1.24","4276","5","335","536","2500","5"
"882","5000","0","1894","1.2","4139","5","288","537","2500","5"
"883","5000","0","1885","1.22","4198","1","313","538","2500","1"
"884","5000","0","1915","1.18","4118","4","317","538","2500","4"
"885","5000","0","1905","1.23","4249","3","288","539","2500","3"
"886","5000","0","1896","1.24","4255","3","329","540","2500","3"
"887","5000","0","1883","1.23","4310","1","302","541","2500","1"
"888","5000","0","1880","1.23","4168","4","317","542","2500","4"
"889","5000","0","1899","1.23","4230","1","316","542","2500","1"
"890","5000","0","1912","1.2","4217","5","314","543","2500","5"
"891","5000","0","1916","1.22","4220","4","324","543","2500","4"
"892","5000","0","1868","1.23","4134","2","343","544","2500","2"
"893","5000","0","1910","1.21","4190","4","340","544","2500","4"
"894","5000","0","1871","1.25","4254","2","316","544","2500","2"
"895","5000","0","1903","1.19","4182","1","322","545","2500","1"
"896","5000","0","1903","1.22","4198","3","326","547","2500","3"
"897","5000","0","1887","1.27","4286","4","345","547","2500","4"
"898","5000","0","1896","1.27","4352","2","320","547","2500","2"
"899","5000","0","1914","1.23","4221","5","342","548","2500","5"
"900","5000","0","1904","1.19","4176","5","357","548","2500","5"
"901","5000","0","1888","1.2","4161","4","339","550","2500","4"
"902","5000","0","1897","1.21","4200","2","332","550","2500","2"
"903","5000","0","1882","1.22","4119","2","302","551","2500","2"
"904","5000","0","1925","1.19","4125","1","324","552","2500","1"
"905","5000","0","1892","1.25","4252","4","349","553","2500","4"
"906","5000","0","1884","1.22","4148","6","329","553","2500","6"
"907","5000","0","1934","1.28","4522","2","320","555","2500","2"
"908","5000","0","1895","1.23","4240","0","316","555","2500","0"
"909","5000","0","1870","1.23","4251","4","320","555","2500","4"
"910","5000","0","1910","1.21","4198","4","320","555","2500","4"
"911","5000","0","1888","1.23","4260","3","309","557","2500","3"
"912","5000","0","1909","1.22","4265","5","326","559","2500","5"
"913","5000","0","1902","1.2","4136","4","293","559","2500","4"
"914","5000","0","1898","1.24","4223","2","308","559","2500","2"
"915","5000","0","1898","1.22","4209","0","338","561","2500","0"
"916","5000","0","1903","1.21","4236","2","312","562","2500","2"
